Symbol;Interval;S.Pos;LOT(s);Open Time;Open Price;Close Time;Close Price;PIP P/L;Tot. $ P/L;Harvester ID;OpenDeals#;Closed by
EURJPY;14.6 {T 150/140/2/1} [--/100];Short;14.Bir;2014.06.11 12:05;138.2100;2014.08.01 13:08;137.9400;27;382.7682;66(37) TR;9;Trailing Stop filled
EURJPY;23.Vas;Long;23.Vas;2014.07.30 16:00;137.2400;2014.07.30 16:00;137.2000;-4;-90.4800;63(183) TR;6;Opposite direction deal
EURJPY;23.Vas;Short;23.Vas;2014.04.25 13:50;141.2100;2014.07.30 16:00;137.2300;398;9002.7600;60(88) TR;3;Opposite direction deal
EURJPY;Lie.59;Short;Lie.59;2014.06.10 11:16;138.8000;2014.07.29 20:20;136.9400;186;10882.1160;64(88) TR;7;All related deals after TR
EURJPY;23.Vas;Long;23.Vas;2014.06.02 21:19;139.3000;2014.07.29 20:20;136.9400;-236;-5365.6960;64(88) TR;7;All related deals after TR
EURJPY;31.Rgp;Short;31.Rgp;2014.06.05 15:35;138.8000;2014.07.29 20:20;136.9400;186;5796.5040;64(88) TR;7;All related deals after TR
EURJPY;Bir.43;Long;Bir.43;2014.06.05 16:48;139.3000;2014.07.29 20:20;136.9400;-236;-10083.8080;64(88) TR;7;All related deals after TR
EURJPY;04.Grd;Long;04.Grd;2014.05.27 03:30;139.3000;2014.07.29 20:20;136.9400;-236;-2867.8720;64(88) TR;7;All related deals after TR
EURJPY;17;Short;17;2014.05.28 10:10;138.8000;2014.07.29 20:20;136.9400;186;3098.7600;64(88) TR;7;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;5;2014.05.19 17:15;138.8000;2014.07.29 20:20;136.9400;186;911.4000;64(88);7;All related deals after TR
EURJPY;13.Rgp;Long;13.Rgp;2014.05.20 04:59;139.3000;2014.07.29 20:20;136.9400;-236;-3191.6640;64(88) TR;7;All related deals after TR
EURJPY;9;Short;9;2014.05.20 10:57;138.8000;2014.07.29 20:20;136.9400;186;1640.5200;64(88) TR;7;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.06.23 11:59;138.2900;2014.07.29 20:20;136.9400;135;1323.0000;67(19);10;Close all Deals(2)
EURJPY;Lie.59;Short;Lie.59;2014.06.10 11:20;138.7700;2014.07.29 20:20;136.9400;183;10706.5980;63(179) TR;6;Close all Deals(2)
EURJPY;23.Vas;Long;23.Vas;2014.06.02 15:50;139.2700;2014.07.29 20:20;136.9400;-233;-5297.4880;63(179) TR;6;Close all Deals(2)
EURJPY;31.Rgp;Short;31.Rgp;2014.06.05 15:36;138.7700;2014.07.29 20:20;136.9400;183;5703.0120;63(179) TR;6;Close all Deals(2)
EURJPY;Bir.43;Long;Bir.43;2014.06.05 16:47;139.2700;2014.07.29 20:20;136.9400;-233;-9955.6240;63(179) TR;6;Close all Deals(2)
EURJPY;04.Grd;Long;04.Grd;2014.05.27 03:09;139.2700;2014.07.29 20:20;136.9400;-233;-2831.4160;63(179) TR;6;Close all Deals(2)
EURJPY;17;Short;17;2014.05.28 10:12;138.7700;2014.07.29 20:20;136.9400;183;3048.7800;63(179) TR;6;Close all Deals(2)
EURJPY;13.Rgp;Long;13.Rgp;2014.05.20 04:59;139.2700;2014.07.29 20:20;136.9400;-233;-3151.0920;63(179) TR;6;Close all Deals(2)
EURJPY;9;Short;9;2014.05.20 11:08;138.7700;2014.07.29 20:20;136.9400;183;1614.0600;63(179) TR;6;Close all Deals(2)
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;5;2014.05.19 13:50;138.7700;2014.07.29 20:20;136.9400;183;896.7000;63(179);6;Limit filled
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;5;2014.05.19 17:15;138.8000;2014.07.29 20:20;136.9400;186;911.4000;64(88);7;Limit filled
EURJPY;04.Grd;Long;04.Grd;2014.07.25 10:57;137.2400;2014.07.25 10:57;137.2200;-2;-24.3288;63(183) TR;6;Opposite direction deal
EURJPY;04.Grd;Short;04.Grd;2014.04.24 16:46;141.2100;2014.07.25 10:57;137.2500;396;4817.1024;60(88) TR;3;Opposite direction deal
EURJPY;13.Rgp;Long;13.Rgp;2014.07.24 14:43;137.0300;2014.07.24 14:43;137.0000;-3;-40.7376;64(95) TR;7;Opposite direction deal
EURJPY;13.Rgp;Short;13.Rgp;2014.04.23 18:29;141.2100;2014.07.24 14:43;137.0300;418;5676.1056;60(88) TR;3;Opposite direction deal
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.07.22 16:00;136.7200;2014.07.23 13:49;136.6400;8;78.8800;67(21);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.23 01:14;136.6200;2014.07.23 08:45;136.5800;4;39.4400;64(94);7;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.22 19:30;136.6900;2014.07.23 00:45;136.6800;1;9.8500;64(93);7;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.22 15:15;136.9200;2014.07.22 18:45;136.7700;15;147.7500;64(92);7;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.21 15:00;136.9800;2014.07.22 15:00;136.9600;2;19.6800;64(91);7;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.21 09:30;137.0700;2014.07.21 12:30;137.0400;3;29.5800;64(90);7;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.18 01:04;136.8300;2014.07.18 02:14;136.8100;2;19.7600;63(182);6;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.17 20:34;137.0000;2014.07.18 00:54;136.8800;12;118.5600;63(181);6;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.17 13:29;137.3300;2014.07.17 18:30;137.0000;33;325.7100;64(89);7;Close all Deals(2)
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.07.17 08:54;137.2500;2014.07.17 18:25;137.1200;13;128.1800;63(180);6;Close all Deals(2)
EURJPY;Lie.59;Short;Lie.59;2014.06.10 11:20;138.7700;2014.07.17 07:12;137.3400;143;8409.0435;63(179) TR;6;All related deals after TR
EURJPY;Bir.43;Long;Bir.43;2014.06.05 16:47;139.2700;2014.07.17 07:12;137.3400;-193;-8288.5780;63(179) TR;6;All related deals after TR
EURJPY;31.Rgp;Short;31.Rgp;2014.06.05 15:36;138.7700;2014.07.17 07:12;137.3400;143;4479.1890;63(179) TR;6;All related deals after TR
EURJPY;23.Vas;Long;23.Vas;2014.06.02 15:50;139.2700;2014.07.17 07:12;137.3400;-193;-4410.4360;63(179) TR;6;All related deals after TR
EURJPY;13.Rgp;Long;13.Rgp;2014.05.20 04:59;139.2700;2014.07.17 07:12;137.3400;-193;-2623.4490;63(179) TR;6;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.05.19 13:50;138.7700;2014.07.17 07:12;137.3400;143;1408.5500;63(179);6;All related deals after TR
EURJPY;17;Short;17;2014.05.28 10:12;138.7700;2014.07.17 07:12;137.3400;143;2394.5350;63(179) TR;6;All related deals after TR
EURJPY;04.Grd;Long;04.Grd;2014.05.27 03:09;139.2700;2014.07.17 07:12;137.3400;-193;-2357.3020;63(179) TR;6;All related deals after TR
EURJPY;9;Short;9;2014.05.20 11:08;138.7700;2014.07.17 07:12;137.3400;143;1267.6950;63(179) TR;6;All related deals after TR
EURJPY;Lie.59;Short;Lie.59;2014.06.10 11:16;138.8000;2014.07.17 06:43;137.3700;143;8409.0435;64(88) TR;7;All related deals after TR
EURJPY;Bir.43;Long;Bir.43;2014.06.05 16:48;139.3000;2014.07.17 06:43;137.3700;-193;-8288.5780;64(88) TR;7;All related deals after TR
EURJPY;31.Rgp;Short;31.Rgp;2014.06.05 15:35;138.8000;2014.07.17 06:43;137.3700;143;4479.1890;64(88) TR;7;All related deals after TR
EURJPY;23.Vas;Long;23.Vas;2014.06.02 21:19;139.3000;2014.07.17 06:43;137.3700;-193;-4410.4360;64(88) TR;7;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.05.19 17:15;138.8000;2014.07.17 06:43;137.3700;143;1408.5500;64(88);7;All related deals after TR
EURJPY;17;Short;17;2014.05.28 10:10;138.8000;2014.07.17 06:43;137.3700;143;2394.5350;64(88) TR;7;All related deals after TR
EURJPY;04.Grd;Long;04.Grd;2014.05.27 03:30;139.3000;2014.07.17 06:43;137.3700;-193;-2357.3020;64(88) TR;7;All related deals after TR
EURJPY;9;Short;9;2014.05.20 10:57;138.8000;2014.07.17 06:43;137.3700;143;1267.6950;64(88) TR;7;All related deals after TR
EURJPY;13.Rgp;Long;13.Rgp;2014.05.20 04:59;139.3000;2014.07.17 06:43;137.3700;-193;-2623.4490;64(88) TR;7;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.07.15 19:59;137.9100;2014.07.17 03:04;137.4700;44;432.5200;67(20);10;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.07.02 19:59;138.9900;2014.07.03 13:58;139.0600;7;68.6700;62(27);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.06.23 11:59;138.2900;2014.06.26 18:38;138.1500;14;137.7600;67(19);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.06.13 19:59;138.0300;2014.06.16 12:15;137.9500;8;78.4800;67(18);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.06.03 19:29;139.6800;2014.06.04 07:44;139.7400;6;58.3800;59(139);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.06.03 12:59;139.3600;2014.06.03 17:46;139.5300;17;165.9200;61(60);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.06.03 01:59;139.2600;2014.06.03 14:19;139.4600;20;195.2000;59(138);2;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.06.02 09:59;139.0700;2014.06.02 23:44;139.2100;14;136.6400;59(137);2;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.29 08:59;138.3000;2014.05.29 11:29;138.2100;9;88.5600;65(50);8;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.23 12:00;138.6200;2014.05.29 08:03;138.4500;17;167.1100;67(17);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.29 00:00;138.4000;2014.05.29 06:59;138.3900;1;9.8300;65(49);8;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.05.27 02:44;139.1200;2014.05.27 07:14;139.2400;12;117.6000;59(136);2;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.20 12:00;138.6400;2014.05.21 09:47;138.4500;19;188.1000;67(16);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.20 17:00;138.6600;2014.05.21 09:47;138.4500;21;207.9000;65(48);8;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.21 07:00;138.6000;2014.05.21 09:35;138.3700;23;227.4700;66(36);9;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.21 03:00;138.7700;2014.05.21 06:00;138.7600;1;9.8700;66(35);9;Close All Deals by RMAdvanced
EURJPY;14.6 {T 150/140/2/1} [--/100];Short;14.Bir;2014.04.14 01:38;140.5600;2014.05.19 14:24;138.6900;187;2700.1678;65(47) TR;8;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.09 05:29;140.5600;2014.05.19 14:24;138.6900;187;1849.4300;65(47);8;All related deals after TR
EURJPY;15.8 {T 150/140/2/1} [--/100];Long;15.Rgp;2014.04.10 03:52;141.5600;2014.05.19 14:24;138.6900;-287;-4484.7194;65(47) TR;8;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.19 08:00;139.0300;2014.05.19 13:26;138.9100;12;118.5600;66(34);9;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.05.19 10:00;138.9300;2014.05.19 12:37;138.7100;22;217.1400;63(178);6;Close all Deals(2)
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.05.15 18:44;139.0700;2014.05.19 12:37;138.7700;30;296.1000;64(87);7;Close all Deals(2)
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.05.19 01:30;139.0300;2014.05.19 09:40;138.9700;6;59.2200;63(177);6;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.05.15 18:19;139.1500;2014.05.16 21:50;139.0400;11;108.3500;63(176);6;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.16 05:59;139.1500;2014.05.16 15:35;139.0600;9;88.5600;66(33);9;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.05.15 12:39;139.2300;2014.05.15 17:24;139.2000;3;29.4900;63(175);6;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.15 03:59;139.6300;2014.05.15 12:04;139.3300;30;294.3000;66(32);9;Harvester Stopp & close open deals
EURJPY;9;Short;9;2014.03.14 08:01;140.7600;2014.05.15 11:05;139.3300;143;1261.2600;63(174) TR;6;All related deals after TR
EURJPY;13.Rgp;Long;13.Rgp;2014.03.13 22:59;141.2600;2014.05.15 11:05;139.3300;-193;-2610.1320;63(174) TR;6;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.03.13 21:55;140.7600;2014.05.15 11:05;139.3300;143;1401.4000;63(174);6;All related deals after TR
EURJPY;04.Grd;Long;04.Grd;2014.03.14 10:25;141.2600;2014.05.15 11:05;139.3300;-193;-2345.3360;63(174) TR;6;All related deals after TR
EURJPY;17;Short;17;2014.03.14 13:53;140.7600;2014.05.15 11:05;139.3300;143;2382.3800;63(174) TR;6;All related deals after TR
EURJPY;23.Vas;Long;23.Vas;2014.03.14 16:01;141.2600;2014.05.15 11:05;139.3300;-193;-4388.0480;63(174) TR;6;All related deals after TR
EURJPY;31.Rgp;Short;31.Rgp;2014.03.14 17:27;140.7600;2014.05.15 11:05;139.3300;143;4456.4520;63(174) TR;6;All related deals after TR
EURJPY;Bir.43;Long;Bir.43;2014.03.14 17:43;141.2600;2014.05.15 11:05;139.3300;-193;-8246.5040;63(174) TR;6;All related deals after TR
EURJPY;Lie.59;Short;Lie.59;2014.03.18 12:03;140.7600;2014.05.15 11:05;139.3300;143;8366.3580;63(174) TR;6;All related deals after TR
EURJPY;Bir.43;Long;Bir.43;2014.03.24 19:45;141.2800;2014.05.15 11:05;139.3400;-194;-8289.2320;64(86) TR;7;All related deals after TR
EURJPY;31.Rgp;Short;31.Rgp;2014.03.24 16:03;140.7800;2014.05.15 11:05;139.3400;144;4487.6160;64(86) TR;7;All related deals after TR
EURJPY;23.Vas;Long;23.Vas;2014.03.21 15:48;141.2800;2014.05.15 11:05;139.3400;-194;-4410.7840;64(86) TR;7;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.03.14 17:30;140.7800;2014.05.15 11:05;139.3400;144;1411.2000;64(86);7;All related deals after TR
EURJPY;13.Rgp;Long;13.Rgp;2014.03.14 17:43;141.2800;2014.05.15 11:05;139.3400;-194;-2623.6560;64(86) TR;7;All related deals after TR
EURJPY;17;Short;17;2014.03.21 09:42;140.7800;2014.05.15 11:05;139.3400;144;2399.0400;64(86) TR;7;All related deals after TR
EURJPY;04.Grd;Long;04.Grd;2014.03.18 13:30;141.2800;2014.05.15 11:05;139.3400;-194;-2357.4880;64(86) TR;7;All related deals after TR
EURJPY;9;Short;9;2014.03.18 12:02;140.7800;2014.05.15 11:05;139.3400;144;1270.0800;64(86) TR;7;All related deals after TR
EURJPY;Lie.59;Short;Lie.59;2014.03.25 18:15;140.7800;2014.05.15 11:05;139.3400;144;8424.8640;64(86) TR;7;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.05.13 19:59;140.0700;2014.05.14 13:00;139.7200;35;343.3500;67(15);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.05.02 00:59;141.9100;2014.05.09 17:58;139.9800;-193;-1895.2600;61(59);4;All related deals after TR
EURJPY;13.Rgp;Short;13.Rgp;2014.05.05 04:46;141.4100;2014.05.09 17:58;139.9800;143;1937.8788;61(59) TR;4;All related deals after TR
EURJPY;9;Long;9;2014.05.06 10:16;141.9100;2014.05.09 17:58;139.9800;-193;-1705.7340;61(59) TR;4;All related deals after TR
EURJPY;04.Grd;Short;04.Grd;2014.05.06 17:19;141.4100;2014.05.09 17:58;139.9800;143;1741.2824;61(59) TR;4;All related deals after TR
EURJPY;17;Long;17;2014.05.07 15:20;141.9100;2014.05.09 17:58;139.9800;-193;-3221.9420;61(59) TR;4;All related deals after TR
EURJPY;23.Vas;Short;23.Vas;2014.05.07 18:23;141.4100;2014.05.09 17:58;139.9800;143;3257.8832;61(59) TR;4;All related deals after TR
EURJPY;31.Rgp;Long;31.Rgp;2014.05.08 11:14;141.9100;2014.05.09 17:58;139.9800;-193;-6026.9268;61(59) TR;4;All related deals after TR
EURJPY;Bir.43;Short;Bir.43;2014.05.08 15:55;141.4100;2014.05.09 17:58;139.9800;143;6122.5736;61(59) TR;4;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.05.08 15:14;141.9700;2014.05.08 15:49;142.1400;17;166.9400;59(135);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.05.06 12:00;142.0400;2014.05.08 15:49;142.1400;10;98.2000;62(26);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.05.01 13:14;141.9100;2014.05.02 15:31;142.2500;34;330.1400;59(134);2;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.05.01 05:29;141.8700;2014.05.01 11:29;141.8800;1;9.7800;59(133);2;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.04.23 11:14;141.9600;2014.04.29 11:04;142.2300;27;262.9800;59(132);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.04.28 15:59;141.8400;2014.04.28 18:13;141.9300;9;87.7500;62(25);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.04.21 07:59;141.7500;2014.04.23 10:01;141.7500;0;0.0000;59(131);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.18 11:00;141.5200;2014.04.21 17:59;141.5500;3;29.2500;61(58);4;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.18 09:59;141.5200;2014.04.21 16:59;141.7200;20;194.8000;60(87);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2014.04.16 15:30;141.5900;2014.04.21 04:14;141.7600;17;165.4100;59(130);2;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.14 04:00;140.4700;2014.04.15 20:28;140.4600;1;9.8300;67(14);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.15 10:00;140.6000;2014.04.15 12:02;140.5200;8;78.5600;66(31);9;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.14 18:00;140.6900;2014.04.14 22:37;140.6800;1;9.8200;66(30);9;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.09 19:59;140.6800;2014.04.14 03:02;140.6500;3;29.5500;66(29);9;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.10 11:59;140.8000;2014.04.14 03:02;140.6500;15;147.7500;67(13);10;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.10 00:39;141.3200;2014.04.10 03:24;141.4100;9;88.2000;58(261);1;Close All Deals by RMAdvanced
EURJPY;04.Grd;Short;04.Grd;2014.04.04 16:59;141.9300;2014.04.08 21:05;140.5200;141;1715.1804;58(260) TR;1;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.03.31 15:14;142.4300;2014.04.08 21:05;140.5200;-191;-1873.7100;58(260);1;All related deals after TR
EURJPY;13.Rgp;Short;13.Rgp;2014.03.31 17:59;141.9300;2014.04.08 21:05;140.5200;141;1908.8298;58(260) TR;1;All related deals after TR
EURJPY;9;Long;9;2014.04.01 10:08;142.4300;2014.04.08 21:05;140.5200;-191;-1686.3390;58(260) TR;1;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.08 03:59;141.3800;2014.04.08 14:31;141.1400;24;234.2400;66(28);9;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.03 00:59;143.0000;2014.04.08 14:12;141.0900;-191;-1862.2500;61(57);4;All related deals after TR
EURJPY;13.Rgp;Short;13.Rgp;2014.04.03 17:09;142.5000;2014.04.08 14:12;141.0900;141;1897.1550;61(57) TR;4;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2014.04.08 03:29;141.4200;2014.04.08 10:45;141.3900;3;29.1900;65(46);8;Harvester Stopp & close open deals
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.03 10:29;143.1200;2014.04.07 08:02;141.2100;-191;-1852.7000;60(86);3;All related deals after TR
EURJPY;13.Rgp;Short;13.Rgp;2014.04.03 16:15;142.6200;2014.04.07 08:02;141.2100;141;1887.4260;60(86) TR;3;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.02 09:29;143.4300;2014.04.04 19:09;141.5200;-191;-1848.8800;59(129);2;All related deals after TR
EURJPY;13.Rgp;Short;13.Rgp;2014.04.02 14:01;142.9300;2014.04.04 19:09;141.5200;141;1883.5344;59(129) TR;2;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.02 22:59;142.9700;2014.04.03 09:29;142.9800;1;9.6200;60(85);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.04.02 00:59;143.0400;2014.04.02 08:29;143.2500;21;202.2300;59(128);2;Close All Deals by RMAdvanced
EURJPY;31.Rgp;Long;31.Rgp;2014.03.31 11:33;141.8700;2014.04.02 04:13;143.3000;143;4379.1462;62(24) TR;5;All related deals after TR
EURJPY;9;Long;9;2014.03.18 13:49;141.8700;2014.04.02 04:13;143.3000;143;1239.3810;62(24) TR;5;All related deals after TR
EURJPY;04.Grd;Short;04.Grd;2014.03.18 14:45;141.3700;2014.04.02 04:13;143.3000;-193;-2304.6516;62(24) TR;5;All related deals after TR
EURJPY;17;Long;17;2014.03.19 20:03;141.8700;2014.04.02 04:13;143.3000;143;2341.0530;62(24) TR;5;All related deals after TR
EURJPY;23.Vas;Short;23.Vas;2014.03.20 02:37;141.3700;2014.04.02 04:13;143.3000;-193;-4311.9288;62(24) TR;5;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.03.17 16:00;141.8700;2014.04.02 04:13;143.3000;143;1377.0900;62(24);5;All related deals after TR
EURJPY;13.Rgp;Short;13.Rgp;2014.03.18 09:15;141.3700;2014.04.02 04:13;143.3000;-193;-2564.8542;62(24) TR;5;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.03.31 21:59;142.2100;2014.04.02 04:06;143.2300;102;982.2600;61(56);4;Close all Deals(2)
EURJPY;23.Vas;Long;23.Vas;2014.03.31 00:00;141.6900;2014.04.02 03:57;143.1300;144;3220.5312;65(45) TR;8;All related deals after TR
EURJPY;04.Grd;Long;04.Grd;2014.03.24 19:59;141.6900;2014.04.02 03:57;143.1300;144;1721.3184;65(45) TR;8;All related deals after TR
EURJPY;17;Short;17;2014.03.25 11:00;141.1900;2014.04.02 03:57;143.1300;-194;-3179.2720;65(45) TR;8;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.03.19 03:30;141.1900;2014.04.02 03:57;143.1300;-194;-1870.1600;65(45);8;All related deals after TR
EURJPY;13.Rgp;Long;13.Rgp;2014.03.19 20:02;141.6900;2014.04.02 03:57;143.1300;144;1915.6608;65(45) TR;8;All related deals after TR
EURJPY;9;Short;9;2014.03.20 12:15;141.1900;2014.04.02 03:57;143.1300;-194;-1683.1440;65(45) TR;8;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.03.31 21:59;142.2100;2014.04.02 03:57;143.1100;90;867.6000;60(84);3;Close all Deals(2)
EURJPY;04.Grd;Long;04.Grd;2014.03.24 19:59;141.6300;2014.04.01 21:11;143.0600;143;1709.3648;66(27) TR;9;All related deals after TR
EURJPY;17;Short;17;2014.03.25 11:40;141.1300;2014.04.01 21:11;143.0600;-193;-3162.8840;66(27) TR;9;All related deals after TR
EURJPY;23.Vas;Long;23.Vas;2014.03.28 17:53;141.6300;2014.04.01 21:11;143.0600;143;3198.1664;66(27) TR;9;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Short;10;2014.03.19 04:00;141.1300;2014.04.01 21:11;143.0600;-193;-1860.5200;66(27);9;All related deals after TR
EURJPY;13.Rgp;Long;13.Rgp;2014.03.19 10:03;141.6300;2014.04.01 21:11;143.0600;143;1902.3576;66(27) TR;9;All related deals after TR
EURJPY;9;Short;9;2014.03.20 12:36;141.1300;2014.04.01 21:11;143.0600;-193;-1674.4680;66(27) TR;9;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.03.25 03:29;141.5000;2014.04.01 18:09;142.9200;142;1370.3000;59(127);2;All related deals after TR
EURJPY;13.Rgp;Short;13.Rgp;2014.03.25 16:55;141.0000;2014.04.01 18:09;142.9200;-192;-2556.8640;59(127) TR;2;All related deals after TR
EURJPY;9;Long;9;2014.03.25 19:22;141.5000;2014.04.01 18:09;142.9200;142;1233.2700;59(127) TR;2;All related deals after TR
EURJPY;04.Grd;Short;04.Grd;2014.03.26 19:12;141.0000;2014.04.01 18:09;142.9200;-192;-2297.4720;59(127) TR;2;All related deals after TR
EURJPY;17;Long;17;2014.03.28 17:28;141.5000;2014.04.01 18:09;142.9200;142;2329.5100;59(127) TR;2;All related deals after TR
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.03.31 01:59;141.5100;2014.03.31 12:09;142.0300;52;503.3600;58(259);1;Close all Deals(2)
EURJPY;10/5 {T 155/55/10/5} [--/25];Long;10;2014.03.28 20:04;141.4800;2014.03.31 00:44;141.5000;2;19.4200;58(258);1;Close All Deals by RMAdvanced
